date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:43	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-5e31d8c23df06%22	http://103.145.63.69:83/robots.txt		(from )
19:30:45	165125/165125	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:30:43%20GMT	http://103.145.63.69:83/	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/index.html	(from )
19:30:45	16937/16937	---M--	200	added ('OK')	text/css	etag:%224229-5e31d8c239c9d%22	http://103.145.63.69:83/assets/css/jquery-ui.min1c07.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/jquery-ui.min1c07.css	(from http://103.145.63.69:83/)
19:30:48	150209/150209	---M--	200	added ('OK')	text/css	etag:%2224ac1-5e31d8c23a085%22	http://103.145.63.69:83/assets/css/plugin.scss1c07.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/plugin.scss1c07.css	(from http://103.145.63.69:83/)
19:30:50	105364/105364	---M--	200	added ('OK')	text/css	etag:%2219b94-5e31d8c239c9d%22	http://103.145.63.69:83/assets/css/base.scss1c07.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/base.scss1c07.css	(from http://103.145.63.69:83/)
19:30:54	288163/288163	---M--	200	added ('OK')	text/css	etag:%22465a3-5e31d8c23a855%22	http://103.145.63.69:83/assets/css/style.scss1c07.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/style.scss1c07.css	(from http://103.145.63.69:83/)
19:30:56	26552/26552	---M--	200	added ('OK')	text/css	etag:%2267b8-5e31d8c23a46d%22	http://103.145.63.69:83/assets/css/responsive.scss1c07.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/responsive.scss1c07.css	(from http://103.145.63.69:83/)
19:30:58	14348/14348	---M--	200	added ('OK')	text/css	etag:%22380c-5e31d8c239c9d%22	http://103.145.63.69:83/assets/css/custom.css	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/css/custom.css	(from http://103.145.63.69:83/)
19:31:00	13188/13188	---M--	200	added ('OK')	application/javascript	etag:%223384-5e31d8c23db1e%22	http://103.145.63.69:83/assets/js/webfont.js	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/js/webfont.js	(from http://103.145.63.69:83/)
19:31:08	115473/115473	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:02%20GMT	http://103.145.63.69:83/tim-kiem	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/tim-kiem.html	(from http://103.145.63.69:83/)
19:31:08	35667/35667	---M--	200	added ('OK')	image/png	etag:%228b53-5e162ce55c8fd%22	http://103.145.63.69:83/uploads/images/9c868d5b5318ede0c149d18c18f0437e.png	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/uploads/images/9c868d5b5318ede0c149d18c18f0437e.png	(from http://103.145.63.69:83/)
19:31:10	85659/85659	---M--	200	added ('OK')	application/javascript	etag:%2214e9b-5e31d8c23d736%22	http://103.145.63.69:83/assets/js/jquery.min.js	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/js/jquery.min.js	(from http://103.145.63.69:83/)
19:31:10	90569/90569	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:04%20GMT	http://103.145.63.69:83/san-pham/san-pham-mau-1	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/san-pham-mau-1.html	(from http://103.145.63.69:83/)
19:31:12	90573/90573	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:08%20GMT	http://103.145.63.69:83/san-pham/danh-muc-mau-2-3	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/danh-muc-mau-2-3.html	(from http://103.145.63.69:83/)
19:31:14	86894/86894	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:11%20GMT	http://103.145.63.69:83/bai-viet/tin-tuc-mau-2	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/bai-viet/tin-tuc-mau-2.html	(from http://103.145.63.69:83/)
19:31:20	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Sep%202022%2012:31:18%20GMT	http://103.145.63.69:83/san-pham/S%e1%bb%afa%20t%e1%ba%afm%20m%c6%b0%e1%bb%9bp%20%c4%91%e1%ba%afng%20gi%c3%bap%20c%e1%ba%a3i%20thi%e1%bb%87n%20vi%c3%aam%20nang%20l%c3%b4ng%20v%c3%a0%20d%c6%b0%e1%bb%a1ng%20da%20m%e1%bb%81m%20m%c6%b0%e1%bb%a3t%20Th%e1%ba%a3o%20M%e1%bb%99c%20X%c6%b0a%20330ml-1.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/S%e1%bb%afa%20t%e1%ba%afm%20m%c6%b0%e1%bb%9bp%20%c4%91%e1%ba%afng%20gi%c3%bap%20c%e1%ba%a3i%20thi%e1%bb%87n%20vi%c3%aam%20nang%20l%c3%b4ng%20v%c3%a0%20d%c6%b0%e1%bb%a1ng%20da%20m%e1%bb%81m%20m%c6%b0%e1%bb%a3t%20Th%e1%ba%a3o%20M%e1%bb%99c%20X%c6%b0a%20330ml-1.10.delayed	(from http://103.145.63.69:83/)
19:31:24	4942/4942	---M--	200	added ('OK')	image/png	etag:%22134e-5e31d8c23ac3d%22	http://103.145.63.69:83/assets/images/450x450.png	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/assets/images/450x450.png	(from http://103.145.63.69:83/)
19:31:28	102021/102021	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:24%20GMT	http://103.145.63.69:83/san-pham/tay-da-chet-da-dau-thao-moc-giup-sach-mang-gau-va-thong-thoang-chan-toc-thao-moc-xua-300gr-2.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/tay-da-chet-da-dau-thao-moc-giup-sach-mang-gau-va-thong-thoang-chan-toc-thao-moc-xua-300gr-2.html	(from http://103.145.63.69:83/)
19:31:33	102431/102431	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:28%20GMT	http://103.145.63.69:83/san-pham/dau-goi-bo-ket-thao-duoc-giam-rung-toc-va-ngan-ngua-gau-thao-moc-xua-500ml-3.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/dau-goi-bo-ket-thao-duoc-giam-rung-toc-va-ngan-ngua-gau-thao-moc-xua-500ml-3.html	(from http://103.145.63.69:83/)
19:31:37	101517/101517	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:33%20GMT	http://103.145.63.69:83/san-pham/tinh-dau-kich-thich-moc-toc-con-huong-nhu-vo-buoi-thao-moc-xua-100ml-4.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/tinh-dau-kich-thich-moc-toc-con-huong-nhu-vo-buoi-thao-moc-xua-100ml-4.html	(from http://103.145.63.69:83/)
19:31:41	102357/102357	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:37%20GMT	http://103.145.63.69:83/san-pham/dau-goi-phu-bac-giup-toc-den-ngay-lan-goi-dau-tien-thao-moc-xua-200ml-5.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/dau-goi-phu-bac-giup-toc-den-ngay-lan-goi-dau-tien-thao-moc-xua-200ml-5.html	(from http://103.145.63.69:83/)
19:31:45	103099/103099	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:31:41%20GMT	http://103.145.63.69:83/san-pham/dau-goi-sam-gung-thao-moc-giup-sach-gau-ngua-co-dia-va-ho-tro-ngan-ngua-hoi-dau-thao-moc-xua-500ml-6.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/dau-goi-sam-gung-thao-moc-giup-sach-gau-ngua-co-dia-va-ho-tro-ngan-ngua-hoi-dau-thao-moc-xua-500ml-6.html	(from http://103.145.63.69:83/)
19:32:25	224935/224935	---M--	200	added ('OK')	image/png	etag:%2236ea7-5e163992af9ff%22	http://103.145.63.69:83/uploads/images/Asset3.png	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/uploads/images/Asset3.png	(from http://103.145.63.69:83/)
19:32:30	96793/96793	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:32:25%20GMT	http://103.145.63.69:83/san-pham/combo-duoc-yeu-thich-nhat-5	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/combo-duoc-yeu-thich-nhat-5.html	(from http://103.145.63.69:83/)
19:33:52	472593/472593	---M--	200	added ('OK')	image/jpeg	etag:%2273611-5e29294b6bcbb%22	http://103.145.63.69:83/uploads/images/shopee-01.jpg	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/uploads/images/shopee-01.jpg	(from http://103.145.63.69:83/)
19:33:58	95177/95177	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:33:52%20GMT	http://103.145.63.69:83/san-pham/combo-giup-toc-giam-gay-rung-va-mem-muot-gom-goi-bo-ket-xa-buoi-non-thao-moc-xua-9.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/combo-giup-toc-giam-gay-rung-va-mem-muot-gom-goi-bo-ket-xa-buoi-non-thao-moc-xua-9.html	(from http://103.145.63.69:83/)
19:34:04	95338/95338	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:33:58%20GMT	http://103.145.63.69:83/san-pham/combo-giup-toc-moc-nhanh-nhieu-va-day-gom-goi-bo-ket-tinh-dau-buoi-huong-nhu-thao-moc-xua-10.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/combo-giup-toc-moc-nhanh-nhieu-va-day-gom-goi-bo-ket-tinh-dau-buoi-huong-nhu-thao-moc-xua-10.html	(from http://103.145.63.69:83/)
19:34:09	95608/95608	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:34:04%20GMT	http://103.145.63.69:83/san-pham/combo-giup-toc-het-gay-rung-va-kich-thich-toc-con-moc-nhanh-day-dai-gom-goi-bo-ket-xa-xit-thao-moc-xua-11.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/combo-giup-toc-het-gay-rung-va-kich-thich-toc-con-moc-nhanh-day-dai-gom-goi-bo-ket-xa-xit-thao-moc-xua-11.html	(from http://103.145.63.69:83/)
19:34:13	104449/104449	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:34:09%20GMT	http://103.145.63.69:83/san-pham/cham-soc-da-mat-6	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/cham-soc-da-mat-6.html	(from http://103.145.63.69:83/)
19:35:26	1419118/1419118	---M--	200	added ('OK')	image/jpeg	etag:%2215a76e-5e160083e81e5%22	http://103.145.63.69:83/uploads/images/banner%20web-04.jpg	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/uploads/images/banner%20web-04.jpg	(from http://103.145.63.69:83/)
19:35:31	103493/103493	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:35:26%20GMT	http://103.145.63.69:83/san-pham/serum-nghe-nhan-sam-giup-da-cang-bong-trang-hong-va-ho-tro-ngan-ngua-lao-hoa-thao-moc-xua-20ml-12.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/serum-nghe-nhan-sam-giup-da-cang-bong-trang-hong-va-ho-tro-ngan-ngua-lao-hoa-thao-moc-xua-20ml-12.html	(from http://103.145.63.69:83/)
19:35:33	469810/469810	---M--	200	added ('OK')	image/jpeg	etag:%2272b32-5e2929b1faba3%22	http://103.145.63.69:83/uploads/images/shopee-03.jpg	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/uploads/images/shopee-03.jpg	(from http://103.145.63.69:83/)
19:35:35	103230/103230	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2012:35:31%20GMT	http://103.145.63.69:83/san-pham/sua-rua-mat-bo-nghe-giup-lam-sach-da-va-ho-tro-giam-mun-tham-lanh-tinh-va-diu-nhe-thao-moc-xua-150ml-13.html	/Users/macone/Desktop/thaomocxua-1/mocthaoxua_render/103.145.63.69_83/san-pham/sua-rua-mat-bo-nghe-giup-lam-sach-da-va-ho-tro-giam-mun-tham-lanh-tinh-va-diu-nhe-thao-moc-xua-150ml-13.html	(from http://103.145.63.69:83/)
